,id,text,exp_tag,amb_tag,extract_tag
944,swishersweets710,Do the green ones burn slower?,False,False,None
945,swishersweets710,And do the diamonds burn slower?,False,False,None
946,swishersweets248,The jacket🔥 lol,False,False,None
947,swishersweets248,@swishersweets can y’all make a backpack? Different color variants like red and blue etc.,False,False,None
948,swishersweets248,🔥🔥,False,False,None
949,swishersweets248,I would rock the shit out of it! 😭,False,False,None
950,swishersweets248,🔥🔥🔥🔥,False,False,None
951,swishersweets248,And she cute,False,False,None
952,swishersweets248,I need it but in green sweets thats all i smoke and prefer,False,False,None
953,swishersweets248,They childish for the disclaimer but shooot I doooo lol @chefkreole,False,False,None
954,swishersweets248,@mieleprive dead ass want it,False,False,None
955,swishersweets248,So does that make her the weed?,False,False,None
956,swishersweets248,❄️❄️❄️,False,False,None
957,swishersweets248,Let me come find out 👀👀😏💪🏽,False,False,None
958,swishersweets248,@misty.eyess @astro.hoee 🥵🥵🥵,False,False,None
959,swishersweets248,I want a windbreaker packable hoodie with a scent proof zipper pouch,False,False,None
960,swishersweets248,That jacket looks badass,False,False,None
961,swishersweets248,So badass @swishersweets,False,False,None
962,swishersweets248,Me !!!!! @brisaywhaaat0_o ,False,True,#sponsorme
963,swishersweets248,This is some Idiocracy clothing ... we are doomed,False,False,None
964,swishersweets248,🔥🔥🔥🔥🔥,False,False,None
965,swishersweets248,🙋🏽\u200d♂️ @rpcassh,False,False,None
966,swishersweets248,Any chance of a giveaway on one of these?? 💚💚,False,False,None
967,swishersweets248,❤️❤️❤️❤️,False,False,None
968,swishersweets248,how much?$,False,False,None
969,swishersweets248,WHATS THE TICKET??,False,False,None
970,swishersweets260,💰💰💰💰💰💰,False,False,None
971,swishersweets506,@angellovepink cheap ass,False,False,None
972,swishersweets506,Whats the point of minis if you can get the normals shits and cut them ???,False,False,None
973,swishersweets506,@markparfaitjr PERFECT,False,False,None
974,swishersweets506,Need them here in the 808,False,False,None
975,swishersweets506,@trapgawdjr your only 2 years in,False,False,None
976,swishersweets506,Where my diamond fans at?,False,False,None
977,swishersweets506,I can’t find the green sweet minis near me!!!! Help!!! 😭😭😢😢😭😭😢,False,False,None
978,swishersweets506,Send me a box 🔥,False,False,None
979,swishersweets506,No minis here.  Texas we do it big or go home  lol. Blunts  no rillows,False,False,None
980,swishersweets506,@ace_escobar817 Nah fr I never even seen the point in many gars lol,False,False,None
981,swishersweets506,Money and Ls is all I see 💪😈😈,False,False,None
982,swishersweets506,Brooo these are for the half a gs we roll😂😂 @zelayajesus32,False,False,None
983,swishersweets506,@narco_traficante2 Must suck😂,False,False,None
984,swishersweets506,out here flexin $100🤦\u200d♂️,False,False,None
985,swishersweets506,Never saw the point of minis,False,False,None
986,swishersweets506,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,False,False,None
987,swishersweets506,😂😂😂😂You guys are finally going to court👌👌 this company used to be awesome. I hope you get a reality check from this 👋,False,False,None
988,swishersweets506,"I like swisher, but for green sweets I gotta say white owl",False,False,None
989,swishersweets506,@shortstop661,False,False,None
990,swishersweets506,😍,False,False,None
991,swishersweets506,Swishers are life💚💚,False,False,None
992,swishersweets506,@locknessent,False,False,None
993,swishersweets506,👏,False,False,None
994,swishersweets506,@highitsamaya,False,False,None
995,swishersweets512,Wow folks actually smoke swisher without weed in them 😂,False,False,None
996,swishersweets512,"@lilceddd_bihhhh I like it with Tobacco or weed, I’m white so I like tobacco",False,False,None
997,swishersweets512,@thetrentw  do you chew tobacco bro?,False,False,None
998,swishersweets512,"@lilceddd_bihhhh fuck no, that shits for the rednecks",False,False,None
999,swishersweets512,Keep the sweet cream,False,False,None
1000,swishersweets512,Them shits trash,False,False,None
1001,swishersweets512,Who tf just sparks up a swisher straight out the pack😐... then again who still smokes swishers 😂😂😂 DUTCHES ARE THE WAY TO GO!!!!,False,False,None
1002,swishersweets512,@tra.carter yo mama 😂😂😂,False,False,None
1003,swishersweets512,Who tf just sparks up a swisher straight out the pack😐... then again who still smokes swishers 😂😂😂 DUTCHES ARE THE WAY TO GO!!!!,False,False,None
1004,swishersweets512,feel bad for y’all still smoking swishers 🥴,False,False,None
1005,swishersweets512,Badass photo with the most badass flavor,False,False,None
1006,swishersweets512,F that swisher is the way to go,False,False,None
1007,swishersweets512,CHECK YALLS DM ! @_ericross,False,False,None
1008,swishersweets512,Got sum right now,False,False,None
1009,swishersweets512,y’all needa keep coco blue 🤤😩,False,False,None
1010,swishersweets512,❤️ And Tropical Fusion💯,False,False,None
1011,swishersweets512,Left brain is following you should feel honored,False,False,None
1012,swishersweets512,Wild rush r gross,False,False,None
1013,swishersweets512,@psychonauticcc they r good,False,False,None
1014,swishersweets512,Thank god! ❤️ definitely one of my favorites,False,False,None
1015,swishersweets512,Wild rush probably the best swisher hands down but fr who tf smokes a swisher straight up 😂,False,False,None
1016,swishersweets512,I need lemon ice back,False,False,None
1017,swishersweets512,"The image of a swisher lit up without being properly split, dumped, n refilled first makes me wanna throw up.",False,False,None
1018,swishersweets512,@sickso3rd lol,False,False,None
1019,swishersweets512,Nice,False,False,None
1020,swishersweets512,Yes,False,False,None
1021,swishersweets512,No one smokes them as they are y’all know that right?😂 @swishersweets,False,False,None
1022,swishersweets512,@g3.demon the guy in the picture is,False,False,None
1023,swishersweets512,Hell yea I do and this the only kind I get @swishersweets,False,False,None
1024,swishersweets274,Battle?,False,False,None
1025,swishersweets274,What battle?,False,False,None
1026,swishersweets274,You guys should check out my videos sometime on my page @swishersweets that would be a dream come true y’all 🙏🏽,False,False,None
1027,swishersweets274,What battle are we speaking of? Can compete if idk what the battle is.,False,False,None
1028,swishersweets258,I am,False,False,None
1029,swishersweets270,🤮🤮🤮🤮🤮,False,False,None
1030,swishersweets270,What can we do to make a cleaner swisher? Have your team to look into that,False,False,None
1031,swishersweets270,🤩🤩,False,False,None
1032,swishersweets270,I know tha mug good,False,False,None
1033,swishersweets270,Worst flavor period,False,False,None
1034,swishersweets270,🔥🔥🔥🔥,False,False,None
1035,swishersweets270,Life,False,False,None
1036,swishersweets516,smoking a swisher rn ❤️,False,False,None
1037,swishersweets516,Send me swishers and I’ll promote you all day long !!,False,False,None
1038,swishersweets516,Smoking on you everyday🔥🔥🔥🔥🔥❤️❤️❤️❤️❤️❤️❤️❤️,False,False,None
1039,swishersweets516,I smoke swisher so much I wanna be sponsored so bad,False,False,None
1040,swishersweets516,I dunno man kinda wanna switch to raw cones,False,False,None
1041,swishersweets516,Stay strapped @jblondilocks1,False,False,None
1042,swishersweets516,Shit I don’t need no Sponsorship but let a brotha get the discount boxes I buy to many to pay full price,False,False,None
1043,swishersweets516,🔥,False,False,None
1044,swishersweets516,LETS WORK💯,False,False,None
1045,swishersweets516,Swisher Sweets is the brand you can trust..,False,False,None
1046,swishersweets502,🖤🖤,False,False,None
1047,swishersweets264,💰,False,False,None
1048,swishersweets264,Warning it dont matter we love swishers.🤣,False,False,None
1049,swishersweets264,Can’t wait till I get sponsored by my favorite cigar company 💜 🎒,False,False,#Ones
1050,swishersweets728,"Bro the fires above his hand but I can’t see the lighter, what kind of fuckery?",False,False,None
1051,swishersweets728,No doubt,False,False,None
1052,swishersweets728,Who smokes a swisha with the tobacco still in it? God bless his throat and lungs,False,False,None
1053,swishersweets728,@tha_mf_hogg no cap tho 😂😂 swishers lowkey know that they shit be used fo weed,False,False,None
1054,swishersweets728,@tha_mf_hogg shii no lie thats prolly a bomb ass blunt right there😂,False,False,None
1055,swishersweets728,@king.carney lol,False,False,None
1056,swishersweets728,So is she is her swerve a thing or not,False,False,None
1057,swishersweets728,"Smoking a swisher with no weed,guy gave me the creeps😂",False,False,None
1058,swishersweets728,@fkn_mowgzy it’s crazy because this me and it was definitely weed in it 😂😂,False,False,None
1059,swishersweets728,Yo i thought that was victor oladipo lmaooo,False,False,None
1060,swishersweets728,Does @swishersweets know nobody use their product for the tobacco? I hope so 😂,False,False,None
1061,swishersweets728,@cornerboy_t_3400 tryna tell ya,False,False,None
1062,swishersweets728,@cornerboy_t_3400 this is a false statement,False,False,None
1063,swishersweets728,Do y’all really have the Swerves @swishersweets,False,False,None
1064,swishersweets728,We all can tell he split that with some OG!! Smoke good bruh,False,False,None
1065,swishersweets728,Nothing better than a Swisher!!,False,False,None
1066,swishersweets728,@rushundajamaica there are many things better than a swisher 😂,False,False,None
1067,swishersweets728,@peternap lie to yourself not me🤣🤸,False,False,None
1068,swishersweets728,Right on!,False,False,None
1069,swishersweets728,Facts 💯,False,False,None
1070,swishersweets728,✨✨✨🎹,False,False,None
1071,swishersweets728,🌊🌊💯🔥,False,False,None
1072,swishersweets728,looks like the dude that got killed in black lightning,False,False,None
1073,swishersweets728,Why does everyone always comment about how no one smokes swishers with the tobacco. Like that’s what they are made for in the first place,False,False,None
1074,swishersweets728,@halfway_faded cause most people who smoke weed have a power complex for some odd reason,False,False,None
1075,swishersweets728,,False,False,#swishagang
1076,swishersweets728,🔥,False,False,None
1077,swishersweets728,🤮🤮,False,False,None
1078,swishersweets714,@jeri1nicole,False,False,None
1079,swishersweets714,I wish i would smoke a fuckin swisher😹🤮,False,False,None
1080,swishersweets714,"These came into my job & I was excited af for them. They were pretty good,",False,False,None
1081,swishersweets714,@aznclaire yoooooooooo yuuummmmmm,False,False,None
1082,swishersweets714,It got a splash and a drip call the whip margarita..hit the block hop a top the top finna scoop senorita. buss dine fresh.. iza test.. finna pass flying color..peel the pack twist ya hat shouting Itz our summer..@swishersweets,False,False,None
1083,swishersweets714,Better than the boozy watermelons,False,False,None
1084,swishersweets714,@bpatsel no way,False,False,None
1085,swishersweets714,They are so thin and burn so much faster!!! @swishersweets,False,False,None
1086,swishersweets714,I just bought yesterday night. I’m about to try now,False,False,None
1087,swishersweets714,I like them 🤷🏽\u200d♀️,False,False,None
1088,swishersweets714,Call my niggas pour the lean all in the liter.,False,False,None
1089,swishersweets714,@supremeflizzy16 rollin up the loud ina strawbery margarita,False,False,None
1090,swishersweets714,Smoking one right now ...my New go too,False,False,None
1091,swishersweets714,Fire af,False,False,None
1092,swishersweets714,Taste like fucking cough syrup 🤢🤮🤢,False,False,None
1093,swishersweets714,🔥🔥🔥😍😍😍,False,False,#Amazing 
1094,swishersweets714,Super fire keep them new exotic flavors comingg,False,False,None
1095,swishersweets714,@mikeykj_,False,False,None
1096,swishersweets714,@swishersweets your blunts are trash. They never stick smh you need to fix this,False,False,None
1097,swishersweets714,They wanna smoke like me but frown when I get swisher sweets....swerve 🏎,False,False,None
1098,swishersweets714,Straight fire 🔥 🔥,False,False,None
1099,swishersweets714,@eastside.ag,False,False,None
1100,swishersweets714,THEEEEEE BEST SWISHER FLAVOR EVER @swishersweets 🔥🔥🔥🔥,False,False,None
1101,swishersweets714,🌬🔥🔥🔥,False,False,None
1102,swishersweets714,My new favorite,False,False,None
1103,swishersweets700,Fuck swishers,False,False,None
1104,swishersweets700,Happy fourth of July,False,False,None
1105,swishersweets700,Cute swisher lucky girl,False,False,None
1106,swishersweets700,🦇💕big bat,False,False,None
1107,swishersweets700,@lxrdbxnes 💕big bat shit,False,False,None
1108,swishersweets700,Follow me,False,False,None
1109,swishersweets700,Wow thanks swisher. We been tryna get in contact with someone for a while now,False,False,None
1110,swishersweets700,Sponsor me 🙏🏽🙏🏽,False,False,None
1111,swishersweets700,@jzapalvonkrishna 👆🔥🔥🔥🔥🔥,False,False,#512  #outnow
1112,swishersweets700,Love it,False,False,None
1113,swishersweets700,Love swisher,False,False,None
1114,swishersweets700,Me and the girls will love to promote the brand,False,False,None
1115,swishersweets700,@official_lilswisha i think you just might be retarded,False,False,None
1116,swishersweets700,@tomtb916 suck my balls 😂,False,False,None
1117,swishersweets700,@official_lilswisha maybe when they drop,False,False,None
1118,swishersweets700,I STAY WITH 🍁🌱,False,False,#KRONICLYCONNECTED  #SWISHERSWEETS 
1119,swishersweets700,Diamond are my ish.. i notice tho that the fkn 2 for ones unroll and hella separate,False,False,None
1120,swishersweets700,@_dopemama facts,False,False,None
1121,swishersweets700,SWISHER GANG WE ONLY SMOKE THE BEST CIGARILLOS AND THAT IS SWISHERS ANYONE CAN SAY WHATEVER ABOUT YOU BRAND BUT YOU KNOW WE ROOCKIN WIT THE BEST AND THATS YA WE STUFF THE GREEN ON THE BEST ESPECIALY THE GRAPE THE ORIGINAL LETS DO SOME BUSINESS FAM LOVE YOU GUYS WE WOULDNT SMOKE ANY OTHER AND THATS ON EVERYTHING SWISHER X FLAVOR GANG SOUNDS LIKE A GOOD RING TO IT AS A MOF ITS ABOUT TIME FOR A SMOKE BREAK TIME TO BUST OUT THE BEST TO ROLL IN THE BEST!!!!!!!,False,False,None
1122,swishersweets700,When yall gonna make just wraps so we dont have to take the guts out,False,False,None
1123,swishersweets700,💯💋🎶,False,False,None
1124,swishersweets700,Shirt 🔥🔥🔥,False,False,None
1125,swishersweets700,Swishe 4 LIFE,False,False,None
1126,swishersweets700,Lit 😍😍😍,False,False,None
1127,swishersweets700,💜💜,False,False,None
1128,swishersweets700,Very interesting...,False,False,None
1129,swishersweets13,🙏🏾🙏🏾🙏🏾,False,False,None
1130,swishersweets13,@freshprinceofbelmont congrats g! 🔥🙌,False,False,None
1131,swishersweets13,🔥@dababy,False,False,None
1132,swishersweets13,@swishersweets Will you all ever release just wraps without the filling?,False,False,None
1133,swishersweets13,Good shit 💯,False,False,None
1134,swishersweets13,🔥🔥🔥🔥,False,False,None
1135,swishersweets648,Send me a pack of swisher blacks,False,False,None
1136,swishersweets648,@swishersweets,False,False,None
1137,swishersweets648,I seriously can’t find them anywhere plz send help😂😂,False,False,None
1138,swishersweets648,Great vibes only 😅,False,False,None
1139,swishersweets648,Trees baby trees,False,False,None
1140,swishersweets648,🔥💨🍁,False,False,None
1141,swishersweets648,What flavor is that in the pic,False,False,None
1142,swishersweets648,💯🙏🏾,False,False,None
1143,swishersweets648,💪🏾💪🏾💪🏾💪🏾💪🏾 💚💚💚,False,False,#PositiveVibesOnly
1144,swishersweets648,🔥🔥,False,False,None
1145,swishersweets648,📸 @sonejr / model = @che3ch,False,False,None
1146,swishersweets648,@iceleefoxx,False,False,None
1147,swishersweets648,Green sweet,False,False,None
1148,swishersweets660,@mattieisinsane nahh that bit jus stuffed,False,False,None
1149,swishersweets660,"Yeah, after you gut it, take out the tobacco, then roll some gas.",False,False,None
1150,swishersweets660,@_adrianrangel512 onmm,False,False,None
1151,swishersweets660,ly,False,False,None
1152,swishersweets660,👑 The Best! @swishersweets,False,False,None
1153,swishersweets660,Send me a pack so I can support and post with y’all 🌊,False,False,None
1154,swishersweets660,@imsoefficient its $1,False,False,None
1155,swishersweets660,@onebigmeme_007 😂😂,False,False,None
1156,swishersweets660,@imsoefficient I have done that a few times on my Instagram. And they followed me...or I followed them? I forgot,False,False,None
1157,swishersweets660,Check out my most recent post of me breaking the schools Apple MacBook in half I’m the middle of history class🤣🤣,False,False,None
1158,swishersweets660,Hell yes it is,False,False,None
1159,swishersweets660,Sweetest when you gut it and fill it ,False,False,#gassedup
1160,swishersweets660,YALL ASSES STILL DONT GET WE USE EM to smoker bagggggggggggg😭,False,False,None
1161,swishersweets660,Backwood** more specifically 🍯,False,False,None
1162,swishersweets660,When is swisher going to accept that nobody actually smokes the tobacco (actually it has to be fucking paper lol) and just uses their product to roll blunts. Backwoods have accepted that smh,False,False,None
1163,swishersweets660,@ethanol.pdf nope. I smoke them straight. Lol,False,False,None
1164,swishersweets660,@thorwilkins779 u nasty 😂,False,False,None
1165,swishersweets660,@ebkthemenace because I am white....,False,False,None
1166,swishersweets660,16 year old rapper 🔥 check out my link in the bio 📝 to listen to my song 🔊 all support 🤝 and advice 🗣 is greatly appreciated 🖤 ~Twig$ ♛,False,False,None
1167,swishersweets660,💘,False,False,None
1168,swishersweets660,Why there’s only black people in the background?,False,False,None
1169,swishersweets660,@fausto_damian yeaaaaaaaaaah......whats up with that lol,False,False,None
1170,swishersweets660,She done wasted the stick,False,False,None
1171,swishersweets660,@mi1iann nbs,False,False,None
1172,swishersweets660,Arctic Ice. Still my favorite flavor. @swishersweets please try to make Coffee flavor hahahahahaha.,False,False,None
1173,swishersweets660,You know your supposed to roll weed in then,False,False,None
1174,swishersweets660,@l1l_luffy smoke it,False,False,None
1175,swishersweets660,"@l1l_luffy oh really I thought you roll, tobacco with them??",False,False,None
1176,swishersweets660,💨💨💨 only smokes @swishersweets,False,False,#loudlyfestyle
1177,swishersweets660,Bought a pack of swishers went to split and of course it’s fucking stale ,False,False,#nastyassshit
1178,swishersweets660,@_nathan_m_ I just get mad and throw the whole fucking wrap away smh,False,False,None
1179,swishersweets660,@swishersweets check DM,False,False,None
1180,swishersweets660,STRAWBERY X ICE 🍓❄,False,False,None
1181,swishersweets660,@young_savage690 like who do shit like that 😂,False,False,None
1182,swishersweets106,"@mr.oracio.zurita1 Due to the COVID-19 pandemic, our production of select Swisher Sweets items has been delayed. Please understand it is Swisher’s highest priority to return to normal production levels safely and to get all of our cigars back in distribution as soon as possible. We appreciate your continued support and patience through this difficult time.",False,False,None
1183,swishersweets112,Cant find any in Corpus Christi TX. I miss Houston..😪,False,False,None
1184,swishersweets112,@sbgsmokei438,False,False,None
1185,swishersweets112,✊🏾,False,False,#bringbackArticIce
1186,swishersweets674,@jeff.mace.540,False,False,None
1187,swishersweets674,Follow bac 🗣💨 @swishersweets let’s work,False,False,None
1188,swishersweets674,@thatkid_jmill we need to find these now!😂,False,False,None
1189,swishersweets674,@icecoldbongwater,False,False,None
1190,swishersweets674,i PoSt ThE sAmE sAd DoG dAiLy,False,False,None
1191,swishersweets674,@camaroonlagoon @jacobalford10,False,False,None
1192,swishersweets674,@storage81,False,False,None
1193,swishersweets674,This Nigga over here smokin a swisher😂😂😂,False,False,None
1194,swishersweets674,@hollyschwaller,False,False,None
1195,swishersweets674,@eeden__ YUM,False,False,None
1196,swishersweets674,@juicyj657,False,False,None
1197,swishersweets674,@swishersweets I need these in WV please!!!,False,False,None
1198,swishersweets674,@rielson_lopes,False,False,None
1199,swishersweets674,where can I get these,False,False,None
1200,swishersweets674,I just like the name😁,False,False,None
1201,swishersweets674,The best ones hands down,False,False,None
1202,swishersweets674,Find these for me @riodabossman1,False,False,None
1203,swishersweets674,@4ufotoschi ugh dem look gross,False,False,None
1204,swishersweets674,New flavor @westcoaasst,False,False,None
1205,swishersweets674,Great!,False,False,None
1206,swishersweets674,Haven’t tried it yet,False,False,None
1207,swishersweets674,🗑,False,False,None
1208,swishersweets674,@swishersweets,False,False,None
1209,swishersweets674,@swishersweets @teamswisher,False,False,None
1210,swishersweets674,💙💙💙💙💙,False,False,None
1211,swishersweets489,@trinityyydriverrr @breezybriii420 @brookelynn.clantonn,False,False,None
1212,swishersweets489,What’s tha flavor ??,False,False,None
1213,swishersweets489,@coojay_12,False,False,None
1214,swishersweets489,Where the fuck they at ??? I can’t find them,False,False,None
1215,swishersweets489,@http.daisyreyes only found them once in Colorado.  I need on the east coast,False,False,None
1216,swishersweets489,Ooooo👀 @hinsonboy21,False,False,None
1217,swishersweets489,@thatricangirl,False,False,None
1218,swishersweets489,Michigan,False,False,None
1219,swishersweets489,Make naked swishers without the tobacco inside and no outside leaf,False,False,None
1220,swishersweets489,@dylan.hagler,False,False,None
1221,swishersweets489,@freeyourselfz,False,False,None
1222,swishersweets489,Twisted berry rip off,False,False,None
1223,swishersweets489,Blue razz white owl still my favorites,False,False,None
1224,swishersweets489,@saltypeach225 something wrong wit you 💩,False,False,None
1225,swishersweets489,@youhatepapi_ nah they are easily the best,False,False,None
1226,swishersweets489,Right only the swisher employees get it for 99c,False,False,None
1227,swishersweets489,@yoriddler naw I get them for 99c it depends where you live,False,False,None
1228,swishersweets489,@swipingurbitches,False,False,None
1229,swishersweets489,Noooooo I Hate Em 😩,False,False,None
1230,swishersweets489,Where the 1 wraps tbh👀,False,False,None
1231,swishersweets489,.99,False,False,None
1232,swishersweets489,Where can I get these??,False,False,None
1233,swishersweets489,Yo plz keep producin these.,False,False,None
1234,swishersweets489,Smoking on them as we speak they smell like grape but I cant make out what flavor it really is,False,False,None
1235,swishersweets489,These are nowhere in Indiana smh .,False,False,None
1236,swishersweets338,Da Diamond Pacc is my favorite one💯,False,False,None
1237,swishersweets338,Yesss. 💎💎💎💎 all day everyday.,False,False,None
1238,swishersweets338,🔥,False,False,None
1239,swishersweets338,My faves 😩,False,False,None
1240,swishersweets338,I have lung cancer,False,False,None
1241,swishersweets338,💰,False,False,None
1242,swishersweets304,💕💕💨,False,False,None
1243,swishersweets304,💚💚,False,False,None
1244,swishersweets304,❤️👏,False,False,None
1245,swishersweets304,🦄,False,False,None
1246,swishersweets304,Live me some tyla,False,False,None
1247,swishersweets304,💗🦄 My favorite,False,False,None
1248,swishersweets304,Love the new hair,False,False,None
1249,swishersweets304,This shit 🤦🏾\u200d♂,False,False,None
1250,swishersweets304,Thank you for making an affordable high quality leaf! My favorite is the honey @swishersweets,False,False,None
1251,swishersweets462,Yum,False,False,None
1252,swishersweets462,🥭🥭🥭,False,False,None
1253,swishersweets462,NEW MUSIC VIDEO “START STUFF” (Prod. JONny Tsunami)\nOUT NOW \nLINK IN @eugenereef BIO,False,False,None
1254,swishersweets462,No those tast like pepper I was just going to five five packs of diamonds today,False,False,None
1255,swishersweets462,@parkerstanley2004 pepper 😂,False,False,None
1256,swishersweets462,@parkerstanley2004 you a lil boy,False,False,None
1257,swishersweets462,@swishersweets make a mixed berry typa flavor,False,False,None
1258,swishersweets462,Sweet Cream is best. No cap,False,False,None
1259,swishersweets462,@invert_media_network  yesssir PLEASE MAKE THE MINI VERSION OF SWEET CREAM,False,False,None
1260,swishersweets462,I like this one 👍,False,False,None
1261,swishersweets462,🔥🔥🔥🔥,False,False,None
1262,swishersweets462,"Swishers are low key trash wraps, they got the best flavors tho",False,False,None
1263,swishersweets462,@austin.fucking.greene the best flavors with the worst after taste,False,False,None
1264,swishersweets462,The best,False,False,None
1265,swishersweets462,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,False,False,None
1266,swishersweets462,My second fave I just tried SUMMER TWIST and they were too bomb by far my fave rn!!!! 😍🔥,False,False,None
1267,swishersweets462,👀💯,False,False,None
1268,swishersweets462,🔪🔪🔪,False,False,None
1269,swishersweets462,These mango ones are dank,False,False,None
1270,swishersweets462,Yeah,False,False,None
1271,swishersweets462,Fuck that where is the wine flavor like wtf ive been requesting for 10 years now like no bullshit,False,False,None
1272,swishersweets462,@potheadprill this is you,False,False,None
1273,swishersweets462,If it ain’t a wood it’s no good 🤷🏾\u200d♂️,False,False,None
1274,swishersweets462,sponsor me,False,False,None
1275,swishersweets462,"""Lord have mercy!""",False,False,None
1276,swishersweets462,🔥🔥🔥💨💨💨💨💯,False,False,None
1277,swishersweets476,@danrue why you not dancing man?! ,False,False,#hittheswiggle
1278,swishersweets310,Bring back sweet cream,False,False,None
1279,swishersweets310,Yeah Them Silver & Diamonds Are The Best I’m Mad @swishersweets Doing This To Me Cause Now I Gotta Grab A Pack Of Both Cause It’s Hard To Tell Which Hits Smoother,False,False,None
1280,swishersweets477,@dezziahsanchez,False,False,None
1281,swishersweets477,@kiera.http 😏😚,False,False,None
1282,swishersweets477,Got it,False,False,None
1283,swishersweets477,Using it now actually!!!,False,False,None
1284,swishersweets477,Sticky sweets go 💯,False,False,None
1285,swishersweets477,@kitten__fluff,False,False,None
1286,swishersweets477,✨,False,False,None
1287,swishersweets477,You know it’s real when she opens that pack and already has 2 rolled 🔥,False,False,None
1288,swishersweets477,Team @swishersweets would love to rep you guys. Although I shout you guys out in my songs lol 😂,False,False,None
1289,swishersweets477,T H E M.  H O E S.  L O O K. 🔥,False,False,None
1290,swishersweets477,🔥🔥🔥🔥🔥,False,False,None
1291,swishersweets477,so tru,False,False,None
1292,swishersweets477,So bomb.,False,False,None
1293,swishersweets477,"They just told me at the corner store these were seasonal, please tell me it isn’t true.",False,False,None
1294,swishersweets477,I can never find the new flavors...send some Houston way🚀,False,False,None
1295,swishersweets477,@kvngdariius big facts,False,False,None
1296,swishersweets477,@swishersweets I need that one 💯,False,False,None
1297,swishersweets477,These are the best idc what no one say,False,False,None
1298,swishersweets477,These are pretty good,False,False,None
1299,swishersweets477,Best 🙌🏼,False,False,None
1300,swishersweets477,Best,False,False,None
1301,swishersweets477,@nasty.nate14  tell me they aren’t a thing again,False,False,None
1302,swishersweets477,@nasty.nate14 i’m going to walk to the weird little head shop and get shot trying to get this 😂,False,False,None
1303,swishersweets477,Burn so nice 🔥🔥,False,False,None
1304,swishersweets311,😭,False,False,None
1305,swishersweets311,Buy one for like $1.25?,False,False,None
1306,swishersweets311,@vw_buss98 nope $1.07 tax and all,False,False,None
1307,swishersweets311,Trade my 2 regular packs 😘,False,False,None
1308,swishersweets311,I never switched up I’ve been down wit sweets 🍫 since a youngin,False,False,None
1309,swishersweets311,💰,False,False,None
1310,swishersweets311,Anything,False,False,None
1311,swishersweets311,WHAT IS THE DIFFERENCE BETWEEN SILVER AND DIAMOND,False,False,None
1312,swishersweets311,@best_thang_smok1n r they tho?! 🤔,False,False,None
1313,swishersweets311,@doobiefatts THATS WHAT I NOTICED...I TRIED A COUPLE OF PACKS N THAT WAS THE ONLY THING I NOTICED...THEY TASTE PRETTY MUCH THE SAME...THATS WHY I WANTED THEM TO TELL ME THE DIFFERENCE,False,False,None
1314,swishersweets311,@best_thang_smok1n well @swishersweets,False,False,None
1315,swishersweets311,WHAT IS THE DIFFERENCE BETWEEN SILVER AND DIAMOND @swishersweets,False,False,None
1316,swishersweets311,😍😍😍😍,False,False,None
1317,swishersweets305,✌🏽❤️,False,False,None
1318,swishersweets305,Dah baby,False,False,None
1319,swishersweets305,💪,False,False,None
1320,swishersweets305,Flex lol 🎮,False,False,None
1321,swishersweets463,PUT ME ONNNN‼️🔥🔥🔥,False,False,None
1322,swishersweets463,🐐🐐,False,False,None
1323,swishersweets463,Definitely the goat of rap right now,False,False,None
1324,swishersweets463,@ferlicity.xr u on crack or sumn,False,False,None
1325,swishersweets463,🚮,False,False,None
1326,swishersweets463,@t_greazycorleone this was his first time dropping and went plat,False,False,None
1327,swishersweets463,💙💙,False,False,None
1328,swishersweets463,I’m sorry but this man does not smoke swishers big facts,False,False,None
1329,swishersweets463,S/o to me,False,False,None
1330,swishersweets463,💰,False,False,None
1331,swishersweets463,🔥🔥🔥🔥,False,False,None
1332,swishersweets463,🔥🔥🔥🔥,False,False,None
1333,swishersweets463,Listen to Mountain by Slay on \nhttps://soundcloud.com/hayden-uchiha/mountain,False,False,#SoundCloud
1334,swishersweets463,💯,False,False,None
1335,swishersweets463,best promoter you have on this page,False,False,None
1336,swishersweets463,I caint fuck wit swishers..... BACKWOODS only baby.....,False,False,None
1337,swishersweets463,He be smokin dem blunts,False,False,None
1338,swishersweets463,L 😂,False,False,None
1339,swishersweets463,Follow us to participate in our next cypher 🗣🎥🎤🔥\n@ officialda_ninja \n@ hiphopmeetsedm,False,False,None
1340,swishersweets463,L 😂,False,False,None
1341,swishersweets463,L 😂,False,False,None
1342,swishersweets463,god he sounds so fucking retarded i cant fuck with swishers anymore if this is what they turn you into,False,False,None
1343,swishersweets463,@lilbaby_1 help me out here bro,False,False,None
1344,swishersweets463,Respect🙌💚,False,False,None
1345,swishersweets339,🙋🏽\u200d♀️,False,False,None
1346,swishersweets339,"@idcprestonp the leaf itself, is tobacco.",False,False,None
1347,swishersweets339,@j_brizzel 🚫🧢 you just 🤯 my mind,False,False,None
1348,swishersweets339,"@idcprestonp it’s a tobacco leaf, not just because it holds tobacco in the middle. Just letting you know, switch to glass or papers man, looking out for your health",False,False,None
1349,swishersweets339,👐,False,False,None
1350,swishersweets339,👎🏾👎🏾👎🏾👎🏾👎🏾,False,False,None
1351,swishersweets339,No... I like diamonds better,False,False,None
