,id,text,exp_tag,amb_tag
396,342,📣🎉MIAMI🎉📣 Swisher Sweets Artist Project presents @dababy at @shaqsfunhouse during the Big Game Weekend! TIX on sale Thursday at 11AM EST at the link in our bio! Stay tuned for ticket giveaways + more artists TBA!,False,False
397,343,@ a friend who should leave the rest behind,False,False
398,344,Double tap if you share your Swishers,False,False
399,345,"If Diamonds were a holiday song, what song would it be? Comment below 👇",False,False
400,346,Tis the szn,False,False
401,347,Honey so good you had to leave the rest behind,False,False
402,348,We hit up Chicago @complexcon with @TaylorBennett and learned the moves he has planned for the future. Get on his level here🔥,False,False
403,349,When she sees you brought Arctic Ice,False,False
404,35,"Those crisp Fall twilights are our favorite part of November. Get out there and enjoy it tonight, fam. The holidays are right around the corner. ",False,False
405,350,"Assemble the squad, it's holiday party szn.",False,False
406,351,Consider this the green light to start that party,False,False
407,352,Riding into the last month of 2019 like,False,False
408,353,Everyone’s out there looking for deals but we’re like,False,False
409,354,When your Grandma asks you to pass the Leaf. ,False,False
410,355,,False,False
411,356,We went back to the Chi with Valee to get the knowledge on where his artistic journey started. Hear the story straight from the ,False,False
412,357,It may be cuffing season but that doesn't mean you have to share your Purple Swish. ,False,False
413,358,Don’t show up to Friendsgiving empty handed,False,False
414,359,Double tap if you’re hitting the hometown bars before Thanksgiving,False,False
415,36,Double tap if grape is your favorite ,False,False
416,360,Feeling sweet like Honey Leaf,False,False
417,361,"White Grape, the champagne of Swishers",False,False
418,362,The ultimate Friendsgiving smoke starts with Leaf,False,False
419,363,Who’s about that puff-puff Passion fruit life?,False,False
420,364,Nothing says Fall like Honey Leaf,False,False
421,365,What’s your brunch blend?,False,False
422,366,What blends pair with what you're sipping on? Let us know below!,False,False
423,367,Drop a ✋if you mess with White Grape,False,False
424,368,"Leave the rest behind, it’s leaf season",False,False
425,369,Twinning. Tag your partner in crime 👯,False,False
426,37,Big mood.,False,False
427,370,"Pop quiz: How many Classics can you name? Don’t check the comments, just type 👇",False,False
428,371,Sunday funday goals. Tag the crew,False,False
429,372,Look at all that fall foliage. Which Leaf blend is your main smoke?,False,False
430,373,Mango: the official ‘rillo of Ladies Night,False,False
431,374,Love at first Leaf. Double tap if Leaf is your go-to,False,False
432,375,"Hey Honey, got a Leaf?",False,False
433,376,It’s the end of Daylight Savings today so start that party an hour early,False,False
434,377,"If any of you witches are still feeling like a pumpkin from last night, we’ve got a blend for that.",False,False
435,378,Treat yourself to something sweet 👻,False,False
436,379,@ a girl whose got good taste,False,False
437,38,The best of the slow-motion burners ,False,False
438,380,Comment below what you're packing with Passion Fruit.,False,False
439,381,Tag your Friday crew and let 'em know what blend you're rolling up to the party with,False,False
440,382,Squad. Goals.,False,False
441,383,How many Limited Editions can you name? Show out 👇👇,False,False
442,384,Don't leaf for gameday without it,False,False
443,385,Everything is grape on wine Wednesday🍷,False,False
444,386,(Wild) rushing to taco Tuesday🌮,False,False
445,387,Real friends always have a spare,False,False
446,388,Double tap if your favorite part of the game is the tailgate,False,False
447,389,"Girl, you know I got you.",False,False
448,39,We know one of you has a story to tell 👇,False,False
449,390,Where the Cherry Dyamite fans at? ✋ 👇,False,False
450,391,Double tap if it's always Strawberry season,False,False
451,392,Hand over the Honey,False,False
452,393,Don't leave her hanging,False,False
453,394,,False,False
454,395,@ a friend who accessorizes with Limited Editions.,False,False
455,396,Don’t mind if I do.,False,False
456,397,Raise your ✋ if you've got this Limited Edition on deck for the weekend! Available at Circle K and Holiday Stationstores.,False,False
457,398,Tag a friend who needs to throw a pool party this weekend 💦,False,False
458,399,What summer cocktail do you pair with Passion Fruit? Let us know below! Available at Circle K and Holiday Stationstores.,False,False
459,4,What would you do if @TylaYaweh showed up at your door? Head to IGTV to watch more. ,False,False
460,40,Bling. Bling. Bling. ,False,False
461,400,Double tap if you’re feeling the Passion Fruit this week. Available at Circle K and Holiday Stationstores.,False,False
462,401,"Red, white, and Swishers all over. ",False,False
463,402,Stocking up for ,False,False
464,403,The OG summer blend.,False,False
465,404,So good it deserves an award 🏆,False,False
466,405,Strawberry szn,False,False
467,406,"Honey, you couldn’t handle it",False,False
468,407,Ghetto Lenny with the dance moves. Go listen to @saintjhn’s new album Ghetto Lenny’s Love Songs OUT NOW!,False,False
469,408,Keep your friends close and your Swishers closer. .,False,False
470,408,.,False,False
471,408,.,False,False
472,408,,False,False
473,409,Mid-week mood. Click the link in our bio to leave the rest behind✌️,False,False
474,41,"Fam, you seen these yet? The Limited Time Camo package edition of our Swisher Sweets Green Cigarillos just dropped, and they look 🔥. ",False,False
475,410,Turns out I'm 100% that BLEND.,False,False
476,411,Who's feeling this Leaf? Tag your honeys below. .,False,False
477,411,.,False,False
478,411,.,False,False
479,411,,False,False
480,412,A MINI Green goes a long way.,False,False
481,413,,False,False
482,414,Double tap if you're smoking on this Special blend this week.,False,False
483,414,.,False,False
484,414,.,False,False
485,414,.,False,False
486,414,,False,False
487,415,,False,False
488,416,"No shirt, no shoes but def bring the blues. .",False,False
489,416,.,False,False
490,416,.,False,False
491,416,,False,False
492,417,What does your blend say about you? Let us know below!,False,False
493,418,Pro Tip: The second Swisher is the ultimate icebreaker,False,False
494,419,Double tap if you're escaping with Passion Fruit this weekend.,False,False
495,42,So fresh and so 🔥,False,False
496,42,So fresh and so 🔥,False,False
497,420,"It's Friday, time to get twisted 🏝",False,False
498,421,Double tap if you're packing Purple Swish for your vacation,False,False
499,422,Who else is living that Honey Leaf life?,False,False
500,423,For the true originals. Have you added Leaf to your lineup yet?,False,False
501,424,"Leave the rest behind, Leaf is here.",False,False
502,425,"Yeah, fam we went there. Mango + Passion Fruit bring the summer vibes straight to your Swisher. Tag a friend to spread the passion.",False,False
503,426,You can't fake that Classic style,False,False
504,427,When she always brings your favorite blend,False,False
505,428,"Say hello to the next member of the crew! Leaf is a natural leaf cigar available in: Original, Honey, and Sweet Aromatic. Tag a friend who NEEDS to get in on this!",False,False
506,429,Tomorrow we’re dropping the big news! Are you ready to leave the rest behind?,False,False
507,43,Purple is always the play. ,False,False
508,430,"Fam, we’ve got BIG news coming this week. Stay tuned 👀",False,False
509,431,Feelin’ patriotic with these three today 🇺🇸 comment below which blend you’re representing with! ,False,False
510,432,Get in the center of the @Shaq-tion with this exclusive interview. ,False,False
511,433,It got pretty ,False,False
512,434,That ,False,False
513,435,Who wishes they were at the ,False,False
514,436,"Friends who Summer Twist together, stay together. Tag your day one below!!",False,False
515,437,S for @Shaq or Summer Twist? You decide.,False,False
516,438,Took this mogul out to sea⛵️ ,False,False
517,439,Things are going to get nauty today ⚓️ at the Summer Twist Yacht Party! Tag a friend below who loves Summer Twist.,False,False
518,44,Double tap if BLK is the only way. ,False,False
519,440,Put a twist on your summer with this Lemon-ted Edition,False,False
520,441,Summer is Tropical blend szn,False,False
521,442,Tag a friend who is still sleeping on Limited Edition Cherry Dynamite,False,False
522,443,Hobbies include: long bike rides with Tropical Fusion,False,False
523,444,💥 goes the Cherry Dynamite,False,False
524,445,On my way to Taco Tuesday like...,False,False
525,446,,False,False
526,447,,False,False
527,448,What’s your favorite Limited Edition blend? Comment below!,False,False
528,449,,False,False
529,45,"Think you’re the next @BrantleyGilbert? Here’s your chance to prove it. Hit the link in our bio to apply for our latest Hometown Grant, exclusively for artists on the come up from ",False,False
530,450,,False,False
531,451,She knows what’s good 👀,False,False
532,451,.,False,False
533,451,.,False,False
534,451,.,False,False
535,451,,False,False
536,452,Friends don’t let friends sleep on their favorite blends- tag below who you're telling bout Summer Twist.,False,False
537,452,.,False,False
538,452,.,False,False
539,452,.,False,False
540,452,,False,False
541,453,,False,False
542,454,Only the essentials.,False,False
543,454,.,False,False
544,454,.,False,False
545,454,.,False,False
546,454,,False,False
547,455,SUMMER👏 VIBES👏 ONLY 👏 Link in bio to stock up.,False,False
548,455,.,False,False
549,455,.,False,False
550,455,.,False,False
551,455,,False,False
552,456,,False,False
553,457,Now it’s a party. Tag a shawty who brings the 🔥,False,False
554,457,.,False,False
555,457,.,False,False
556,457,.,False,False
557,457,,False,False
558,458,In the studio today with @ludacris and our boy @childishmajor. Stay tuned for their collab coming soon✨,False,False
559,459,,False,False
560,46,Express yourself. ,False,False
561,460,"It’s summer, ",False,False
562,460,.,False,False
563,460,.,False,False
564,460,.,False,False
565,460,,False,False
566,461,Golden hour goodness,False,False
567,461,.,False,False
568,461,.,False,False
569,461,.,False,False
570,461,,False,False
571,462,,False,False
572,463,Biiiiig mood. ,False,False
573,463,.,False,False
574,463,.,False,False
575,463,.,False,False
576,463,,False,False
577,464,"IT’S BACK. Run, don’t walk, to your hookup and stock up on this ",False,False
578,464,.,False,False
579,464,.,False,False
580,464,.,False,False
581,464,,False,False
582,465,,False,False
583,466,The people's purple.,False,False
584,466,.,False,False
585,466,.,False,False
586,466,.,False,False
587,466,,False,False
588,467,"Don’t get it twisted, Summer is Limited Edition szn. Double tap if you’re down with Summer Twist and stock up now, it won't be here for long",False,False
589,467,.,False,False
590,467,.,False,False
591,467,.,False,False
592,467,,False,False
593,468,"🎵I was born to flex, diamonds on my neck 💎",False,False
594,468,.,False,False
595,468,.,False,False
596,468,.,False,False
597,468,.,False,False
598,468,,False,False
599,469,"Swisher good, swisher sweet. Let’s light up the night 🔥",False,False
600,469,.,False,False
601,469,.,False,False
602,469,.,False,False
603,469,,False,False
604,47,🚨 LIMITED TIME PACK ALERT 🚨  ,False,False
605,470,"If you thought 2018 was 🔥, just you wait. Introducing the Artist Project Class of 2019- we out here. .",False,False
606,470,.,False,False
607,470,.,False,False
608,470,,False,False
609,471,"Feelin artsy, might delete later 🎨",False,False
610,471,.,False,False
611,471,.,False,False
612,471,.,False,False
613,471,,False,False
614,472,Comment 🔥 below if you think @iamcardib lights up the room like a candle!,False,False
615,472,.,False,False
616,472,.,False,False
617,472,.,False,False
618,472, ,False,False
619,473,3 of a kind always beats a full house. Take a break from the party with Sticky Sweets MINI Cigarillos.,False,False
620,473,.,False,False
621,473,.,False,False
622,473,.,False,False
623,473,,False,False
624,474,Is Purple Swish your favorite pouch? Tag a friend who needs to level up 👇,False,False
625,474,.,False,False
626,474,.,False,False
627,474,.,False,False
628,474,,False,False
629,475,Rare sighting of @danrue not dancing🤭. Still making money moves though😉,False,False
630,475,.,False,False
631,475,.,False,False
632,475,.,False,False
633,475,,False,False
634,476,You know it's real when she gives you the first 'rillo.,False,False
635,476,.,False,False
636,476,.,False,False
637,476,.,False,False
638,476,,False,False
639,477,You BETTER be riding with the Green Sweets today.,False,False
640,477,.,False,False
641,477,.,False,False
642,477,.,False,False
643,477,,False,False
644,478,You just won the Spark Award - who you callin? Tag below 👇,False,False
645,478,.,False,False
646,478,.,False,False
647,478,.,False,False
648,478,,False,False
649,479,All eyes on Cardi at this year’s Spark Award Party!,False,False
650,479,.,False,False
651,479,.,False,False
652,479,.,False,False
653,479,,False,False
654,48,Y’all feel that chill? The nights are getting longer and the weather is getting cooler. Throw it up if you’ve been waiting all year for these twilight temps. ,False,False
655,480,The Spark Party was Major lit. Wish you were there? 👀,False,False
656,480,.,False,False
657,480,.,False,False
658,480,.,False,False
659,480,,False,False
660,481,You can always count on Jason Lee to mix it up.,False,False
661,481,.,False,False
662,481,.,False,False
663,481,.,False,False
664,481,,False,False
665,482,Out here on the come up. Valee had big Spark energy at this year’s Spark Party 🔥,False,False
666,482,.,False,False
667,482,.,False,False
668,482,.,False,False
669,482,,False,False
670,483,The 👑 @iamcardib is in the house. .,False,False
671,483,.,False,False
672,483,.,False,False
673,483,,False,False
674,484,Stay locked into our Instagram as we are honoring @iamcardib as the Spark Award recipient tonight🎉🍾,False,False
675,484,.,False,False
676,484,.,False,False
677,484,.,False,False
678,484,,False,False
679,485,The people’s champ. Drop a 🏆 in the comments if you voted to bring Sticky Sweets back as our latest ,False,False
680,485,.,False,False
681,485,.,False,False
682,485,.,False,False
683,485,,False,False
684,486,More like choc-lit. Double tap if this is the go-to.,False,False
685,486,.,False,False
686,486,.,False,False
687,486,.,False,False
688,486,,False,False
689,487,Have you tried Purple Swish yet? This Special Blend of Grape + Berry won't be around forever so hurry up and get in on the action!,False,False
690,487,.,False,False
691,487,.,False,False
692,487,.,False,False
693,487,,False,False
694,488,The rumors are true. Purple Swish is the next Special Blend! .,False,False
695,488,.,False,False
696,488,.,False,False
697,488,,False,False
698,489,,False,False
699,49,You know we had to drop another Limited Edition pack before the end of the year. ,False,False
700,49,,False,False
701,49,"Peep the new-look Swisher Sweets Green, available for a limited time in Camo packaging. ",False,False
702,490,"We love a good lemon bar as much as the next guy, but we love FOOLING you even more! Tag your friends below who believed our last post 👇😂",False,False
703,490,.,False,False
704,490,.,False,False
705,490,.,False,False
706,490,,False,False
707,491,Have your cake and smoke it too! 😉😂,False,False
708,491,.,False,False
709,491,.,False,False
710,491,.,False,False
711,491,,False,False
712,492,It's ok to skip dessert.,False,False
713,492,.,False,False
714,492,.,False,False
715,492,.,False,False
716,492,,False,False
717,493,Anytime is a good time for a MINI break.,False,False
718,493,.,False,False
719,493,.,False,False
720,493,.,False,False
721,493,,False,False
722,494,Call up the crew and get it goin! Who's ready to ,False,False
723,494,.,False,False
724,494,.,False,False
725,494,.,False,False
726,494,,False,False
727,495,Don't sweat the small stuff. Take a MINI break.,False,False
728,495,.,False,False
729,495,.,False,False
730,495,.,False,False
731,495,,False,False
732,496,Womp womp womp womp the ATX Showcase might be over- but we’re just getting started 🔥 Follow along to keep up with every epic event.,False,False
733,496,.,False,False
734,496,.,False,False
735,496,.,False,False
736,496,,False,False
737,497,Worth. The. Wait. What blend would you want to see at the end of that line?,False,False
738,497,.,False,False
739,497,.,False,False
740,497,.,False,False
741,497,,False,False
742,498,You know it’s lit when the phones are put away.,False,False
743,498,.,False,False
744,498,.,False,False
745,498,.,False,False
746,498,,False,False
747,499,"This weekend was too real. Thank you @taylorbennett for an amazing performance! Swisher fans, you’ll be seeing a lot more of him this year😉",False,False
748,499,.,False,False
749,499,.,False,False
750,499,,False,False
751,5,This is how we wine down after the holidays. ,False,False
752,50,"Halloween is only three days away, it’s time to turn it up! Drop a comment below with your 2020 costume plans, and if you’re still searching, here’s some inspiration for you. ",False,False
753,500,"Thanks for having us, @theswisherhaus. Having FOMO, yet?",False,False
754,500,.,False,False
755,500,.,False,False
756,500, ,False,False
757,501,The party is going strong out here in Austin! Don’t forget to follow our story for live updates.,False,False
758,501,.,False,False
759,501,.,False,False
760,501,.,False,False
761,501,,False,False
762,502,Now that’s a Haus party with no ceilings. Shouts to ,False,False
763,502,.,False,False
764,502,.,False,False
765,502,,False,False
766,503,"It’s go time, Austin. ",False,False
767,503,.,False,False
768,503,.,False,False
769,503,.,False,False
770,503,,False,False
771,504,🚨LINEUP ALERT🚨,False,False
772,504,We’ve got @lilbaby_1 & @saintjhn taking the stage at the ,False,False
773,504,.,False,False
774,504,.,False,False
775,504,.,False,False
776,504,,False,False
777,505,Keep your pockets flush with Green. .,False,False
778,505,.,False,False
779,505,.,False,False
780,505,,False,False
781,506,"What’s sticky, sweet and not going anywhere? Encore Edition Sticky Sweets, that’s what.",False,False
782,506,.,False,False
783,506,.,False,False
784,506,.,False,False
785,506,,False,False
786,507,The Artist Project Austin Showcase is so major we had to split it in two! Come see the day show at 1pm then roll through for the night show at 7pm. RSVP in bio. .,False,False
787,507,.,False,False
788,507,.,False,False
789,507,,False,False
790,508,Taking it back to the last ATX Takeover. Who was there?,False,False
791,508,.,False,False
792,508,.,False,False
793,508,.,False,False
794,508,,False,False
795,509,Have a grape Monday Swisher fam!,False,False
796,509,.,False,False
797,509,.,False,False
798,509,.,False,False
799,509,,False,False
800,51,Check it out 👆,False,False
801,510,Repping the shield never goes out of style.,False,False
802,510,.,False,False
803,510,.,False,False
804,510,.,False,False
805,510,,False,False
806,511,Remember when Wild Rush was a ,False,False
807,511,.,False,False
808,511,.,False,False
809,511,.,False,False
810,511,,False,False
811,512,This is what the weekend was made for.,False,False
812,512,.,False,False
813,512,.,False,False
814,512,.,False,False
815,512,,False,False
816,513,When you’ve got it all in hand.,False,False
817,513,.,False,False
818,513,.,False,False
819,513,.,False,False
820,513,,False,False
821,514,Strike a pose with Swisher Gear. It’s a vibe. Get yours at http://swishergear.com.,False,False
822,514,.,False,False
823,514,.,False,False
824,514,.,False,False
825,514,,False,False
826,515,Life is sweeter when you’ve got Swishers.,False,False
827,515,.,False,False
828,515,.,False,False
829,515,.,False,False
830,515,,False,False
831,516,"Uh oh, there’s a cross-country storm brewing. Stock up on Swishers and prepare for ❄️",False,False
832,516,.,False,False
833,516,.,False,False
834,516,.,False,False
835,516,,False,False
836,517,Have you tried Sweet Cream yet? Comment 👅 below if you're loving our latest Limited Edition blend.,False,False
837,517,.,False,False
838,517,.,False,False
839,517,.,False,False
840,517,,False,False
841,518,Steady dripping Swisher. Link in bio,False,False
842,518,.,False,False
843,518,.,False,False
844,518,.,False,False
845,518,,False,False
846,519,Bye bye Monday.,False,False
847,519,.,False,False
848,519,.,False,False
849,519,.,False,False
850,519,,False,False
851,52,Our Swisher Sweets Green Cigarillo has a SWEET new look!,False,False
852,52,,False,False
853,52,Introducing Swisher Sweets Green in a Limited Time Camo packaging. ,False,False
854,520,That sticky-icky-icky! Who’s smoking on Encore Edition Sticky Sweets?,False,False
855,520,.,False,False
856,520,.,False,False
857,520,.,False,False
858,520,,False,False
859,521,Drop some 💨💨💨 below if you're having a solo sesh rn.,False,False
860,521,.,False,False
861,521,.,False,False
862,521,.,False,False
863,521,,False,False
864,522,"Come party all day and rage all night when the Artist Project invades Austin, TX. It’s going down at @FairMarketATX on March 16th from 1-5pm and 8pm-1am.",False,False
865,522,Link in Bio,False,False
866,522,.,False,False
867,522,.,False,False
868,522,.,False,False
869,522,,False,False
870,522,,False,False
871,523,Comment 💔 below if bae got you roses for Valentine's Day but all you wanted was Sweet Cream.,False,False
872,523,.,False,False
873,523,.,False,False
874,523,.,False,False
875,523,,False,False
876,524,The latest Limited Edition blend is out! Click the link in our bio to find Sweet Cream at a c-store near you.,False,False
877,524,.,False,False
878,524,.,False,False
879,524,.,False,False
880,524,,False,False
881,525,Short & (Sticky) Sweet. Who’s game for a MINI break?,False,False
882,525,.,False,False
883,525,.,False,False
884,525,.,False,False
885,525,,False,False
886,526,Steady stacking Green. Get your Green Sweets now!,False,False
887,526,.,False,False
888,526,.,False,False
889,526,.,False,False
890,526,,False,False
891,527,Do you rep the Shield? Shop online for Swisher gear using the link in our bio.,False,False
892,527,.,False,False
893,527,.,False,False
894,527,.,False,False
895,527,,False,False
896,528,Sticky Sweets is back! Tag someone who needs to know the news about our latest Encore Edition.,False,False
897,528,.,False,False
898,528,.,False,False
899,528,.,False,False
900,528,,False,False
901,529,Which blend are you smoking today?,False,False
902,529,.,False,False
903,529,.,False,False
904,529,.,False,False
905,529,,False,False
906,53,"Those Summer nights may be long gone, but those Fall nights are sweet in their own way. Double tap if you’re embracing the chill tonight.",False,False
907,53,"Those Summer nights may be long gone, but those Fall nights are sweet in their own way. Double tap if you’re embracing the chill tonight.",False,False
908,530,"Honey, who shrunk the Sticky Sweets?! Now available in MINI cigarillos.",False,False
909,530,.,False,False
910,530,.,False,False
911,530,.,False,False
912,530,,False,False
913,531,True to the streets ,False,False
914,531,.,False,False
915,531,.,False,False
916,531,.,False,False
917,531,,False,False
918,532,Need a quick break? MINI Green Sweets are here. Click the link in our bio to find them. .,False,False
919,532,.,False,False
920,532,. ,False,False
921,532,,False,False
922,533,"It doesn't matter which team you're pulling for tonight, we're all on ",False,False
923,533,.,False,False
924,533,.,False,False
925,533,.,False,False
926,533,,False,False
927,534,Getting ready for the big game like... What blend are you stocking up on Sunday?,False,False
928,534,.,False,False
929,534,.,False,False
930,534,.,False,False
931,534,,False,False
932,535,"You slid in our DM’s – over and over. We read it, and here’s our reply: Sticky Sweets is here to stay! Out now in Encore Edition 🎉 🎉",False,False
933,535,.,False,False
934,535,.,False,False
935,535,.,False,False
936,535,,False,False
937,536,Time for a grape escape .,False,False
938,536,.,False,False
939,536,.,False,False
940,536,,False,False
941,537,On Wednesdays we smoke Swishers. .,False,False
942,537,.,False,False
943,537,.,False,False
944,537,,False,False
945,538,Get your shine on.,False,False
946,538,.,False,False
947,538,.,False,False
948,538,.,False,False
949,538,,False,False
950,539,True to the streets.,False,False
951,539,.,False,False
952,539,.,False,False
953,539,.,False,False
954,539,,False,False
955,54,All blinged up like Gucci. ,False,False
956,540,Swisher gear is the perfect smoking accessory. Get the goods using the link in our bio.,False,False
957,540,.,False,False
958,540,.,False,False
959,540,.,False,False
960,540,,False,False
961,541,Is Grape the 🐐?,False,False
962,541,.,False,False
963,541,.,False,False
964,541,.,False,False
965,541,,False,False
966,542,Tag your ,False,False
967,542,.,False,False
968,542,.,False,False
969,542,.,False,False
970,542,,False,False
971,543,Where the ladies at?! Tag the ,False,False
972,543,.,False,False
973,543,.,False,False
974,543,.,False,False
975,543,,False,False
976,544,,False,False
977,544,.,False,False
978,544,.,False,False
979,544,.,False,False
980,544,,False,False
981,545,Who’s ready for the next Limited Edition? Any guesses as to what it will be?,False,False
982,545,.,False,False
983,545,.,False,False
984,545,.,False,False
985,545,,False,False
986,546,"2 friends, 1 swisher. Tag your go to",False,False
987,546,.,False,False
988,546,.,False,False
989,546,.,False,False
990,546,,False,False
991,547,Who are you sharing your Swisher with today?,False,False
992,547,.,False,False
993,547,.,False,False
994,547,.,False,False
995,547,,False,False
996,548,How are we supposed to get anything done when all we can think about is how awesome the 2018 ,False,False
997,548,Check out the highlight reel.,False,False
998,548,.,False,False
999,548,.,False,False
1000,548,.,False,False
1001,548,,False,False
1002,549,Who run the world?,False,False
1003,549,.,False,False
1004,549,.,False,False
1005,549,.,False,False
1006,549,,False,False
1007,55,"and by tweet we mean post. This better hit 500 Likes, fam...",False,False
1008,550,You got that gear? Keep it fresh in 2019 with official Swisher merchandise. Link in bio to shop.,False,False
1009,550,.,False,False
1010,550,.,False,False
1011,550,.,False,False
1012,550,,False,False
1013,551,Are you on ,False,False
1014,551,.,False,False
1015,551,.,False,False
1016,551,.,False,False
1017,551,,False,False
1018,552,Double tap if you keep a Swisher on deck at all times.,False,False
1019,552,.,False,False
1020,552,.,False,False
1021,552,.,False,False
1022,552,,False,False
1023,553,Right before MGK climbed up the balcony and scaled the railing for the most epic performance ever. Swipe through to see the Wild Boy tearing it up at the ,False,False
1024,553,.,False,False
1025,553,.,False,False
1026,553,.,False,False
1027,553,.,False,False
1028,553,,False,False
1029,554,Happy New Years Eve everyone,False,False
1030,554,.,False,False
1031,554,.,False,False
1032,554,.,False,False
1033,554,,False,False
1034,555,Tag the person who pours your champs and lights your Swishers and let them know you ❤️ them!,False,False
1035,555,.,False,False
1036,555,.,False,False
1037,555,.,False,False
1038,555,,False,False
1039,556,Are you ,False,False
1040,556,.,False,False
1041,556,.,False,False
1042,556,.,False,False
1043,556,,False,False
1044,557,,False,False
1045,557,.,False,False
1046,557,.,False,False
1047,557,.,False,False
1048,557,,False,False
1049,557,,False,False
1050,558,The best new artists and the hottest headliners in hip-hop are taking the stage tonight. Follow our story for live ,False,False
1051,558,.,False,False
1052,558,.,False,False
1053,558,.,False,False
1054,558,,False,False
1055,558,,False,False
1056,559,The 2018 Artist Project is going out with a bang tonight in New Orleans. ,False,False
1057,559,.,False,False
1058,559,.,False,False
1059,559,.,False,False
1060,559,,False,False
1061,559,,False,False
1062,56,Tap it to pass it. ,False,False
1063,560,Witness the hottest names in hip-hop today and the future superstars of tomorrow ONLY at ,False,False
1064,560,.,False,False
1065,560,.,False,False
1066,560,. ,False,False
1067,560,,False,False
1068,561,,False,False
1069,561,.,False,False
1070,561,.,False,False
1071,561,.,False,False
1072,561,,False,False
1073,562,"In just two days, the ",False,False
1074,562,Ticket link in bio.,False,False
1075,562,.,False,False
1076,562,.,False,False
1077,562,. ,False,False
1078,562,,False,False
1079,563,Happy Holidays. Make it a sweet one!,False,False
1080,563,.,False,False
1081,563,.,False,False
1082,563,.,False,False
1083,563,,False,False
1084,564,Go to our story and answer trivia questions about NOLA Takeover for a chance to win tickets!,False,False
1085,564,.,False,False
1086,564,.,False,False
1087,564,.,False,False
1088,564,,False,False
1089,565,*licks lips*,False,False
1090,565,.,False,False
1091,565,.,False,False
1092,565,.,False,False
1093,565,,False,False
1094,566,Stay close this holiday season .,False,False
1095,566,.,False,False
1096,566,. ,False,False
1097,566,,False,False
1098,567,Tag someone who only smokes classics.,False,False
1099,567,.,False,False
1100,567,.,False,False
1101,567,.,False,False
1102,567,,False,False
1103,568,You fancy huh?,False,False
1104,568,.,False,False
1105,568,.,False,False
1106,568,.,False,False
1107,568,,False,False
1108,569,Light up the night .,False,False
1109,569,.,False,False
1110,569,. ,False,False
1111,569,,False,False
1112,57,Get tippy with it. ,False,False
1113,570,Who's still in weekend mode?,False,False
1114,570,.,False,False
1115,570,.,False,False
1116,570,. ,False,False
1117,570,,False,False
1118,571,❄️❄️ Brr ❄️❄️,False,False
1119,571,.,False,False
1120,571,.,False,False
1121,571,. ,False,False
1122,571,,False,False
1123,572,Your ticket to a Sweet Saturday,False,False
1124,572,.,False,False
1125,572,.,False,False
1126,572,. ,False,False
1127,572,,False,False
1128,573,Why wait for the after-party? Tear into the weekend with Swisher Sweets.,False,False
1129,573,Don’t forget to cop your tix to ,False,False
1130,573,.,False,False
1131,573,.,False,False
1132,573,. ,False,False
1133,573,,False,False
1134,574,Plotting on how to takeover 2019. Share your goals for the New Year below,False,False
1135,574,.,False,False
1136,574,.,False,False
1137,574,. ,False,False
1138,574,,False,False
1139,575,Who’s your ride or die? Tag em.,False,False
1140,575,.,False,False
1141,575,.,False,False
1142,575,. ,False,False
1143,575,,False,False
1144,576,Sure sign of a good time. What blend you got tonight? Comment below.,False,False
1145,576,.,False,False
1146,576,.,False,False
1147,576,. ,False,False
1148,576,,False,False
1149,577,Who are you sharing your Swishers with today? Tag em.,False,False
1150,577,.,False,False
1151,577,.,False,False
1152,577,.,False,False
1153,577,,False,False
1154,578,Sundays are for the boys. Tag your gameday crew,False,False
1155,578,.,False,False
1156,578,.,False,False
1157,578,. ,False,False
1158,578,,False,False
1159,579,Stepping into Saturday like,False,False
1160,579,.,False,False
1161,579,.,False,False
1162,579,.,False,False
1163,579,,False,False
1164,58,All smiles when it's Swisher Sweets time.,False,False
1165,580,"Smoking Swishers, hitting swishes. Tag your pong partner. 👇👇",False,False
1166,580,.,False,False
1167,580,.,False,False
1168,580,. ,False,False
1169,580,,False,False
1170,581,Grab the girls and tear into the weekend,False,False
1171,581,.,False,False
1172,581,.,False,False
1173,581,.,False,False
1174,581,,False,False
1175,582,Classic indeed,False,False
1176,582,.,False,False
1177,582,.,False,False
1178,582,.,False,False
1179,582,,False,False
1180,583,Sweet like a Georgia Peach 🍑,False,False
1181,583,.,False,False
1182,583,.,False,False
1183,583,. ,False,False
1184,583,,False,False
1185,584,Swishers and chill?,False,False
1186,584,.,False,False
1187,584,.,False,False
1188,584,.,False,False
1189,584,,False,False
1190,585,What are you smoking today? ,False,False
1191,585,Comment below 👇👇,False,False
1192,585,.,False,False
1193,585,.,False,False
1194,585,.,False,False
1195,585,,False,False
1196,586,All smiles for Sweets,False,False
1197,586,.,False,False
1198,586,.,False,False
1199,586,.,False,False
1200,586,,False,False
1201,587,You already know what's going on.,False,False
1202,587,.,False,False
1203,587,.,False,False
1204,587,.,False,False
1205,587,,False,False
1206,588,WHO’S READY FOR NOLA? Cop your tickets today while they’re 50% off. Link in bio,False,False
1207,588,.,False,False
1208,588,.,False,False
1209,588,.,False,False
1210,588,,False,False
1211,589,"Only 3 days left to enter the NOLA Takeover Sweepstakes! Hit the link in our bio to win travel, hotel and VIP tickets for 2 to the Artist Project’s biggest party to date.",False,False
1212,589,.,False,False
1213,589,.,False,False
1214,589,.,False,False
