index,Unnamed: 0,id,text,exp_tag,amb_tag,tobacco_warning
5292,5292,swishersweets744,kwkyler 😂,False,False,False
5293,5293,swishersweets744,trustnoperson 🤮🤮🤮 garbaggeeee  all swishers garbage af,False,False,False
5294,5294,swishersweets744,kynation,False,False,False
5296,5296,swishersweets750,Come to dallas swishersweets,False,False,False
5297,5297,swishersweets750,Uffff swishersweets,False,False,False
5298,5298,swishersweets750,Who is the girl with the blue hair swishersweets,False,False,False
5299,5299,swishersweets750,Yo lets do it,False,False,False
5300,5300,swishersweets778,😍😍,False,False,False
5301,5301,swishersweets778,swishersweets I’ve Never Seen Them,False,False,False
5302,5302,swishersweets778,💚💚✅,False,False,False
5303,5303,swishersweets778,What’s the best blunt to smoke that burn slow asf ,False,False,False
5304,5304,swishersweets778,thatguybobby Me personally i like dutch or i might grab a white owl,False,False,False
5305,5305,swishersweets778,bhabiemamo yes,False,False,False
5306,5306,swishersweets778,Perfect for blunts Love the swisher minis,False,False,False
5307,5307,swishersweets778,Make bubble gum or cotton candy,False,False,False
5308,5308,swishersweets778,just send me a case of diamond mini,False,False,False
5309,5309,swishersweets778,High priced But still love em,False,False,False
5310,5310,swishersweets778,this is perfect if you smoke weed and love rolling chodes lmaooo swishersweets fuck is yall doin,False,False,False
5311,5311,swishersweets778,balleur minis,False,False,False
5312,5312,swishersweets778,bcassadyrn,False,False,False
5313,5313,swishersweets778,You spelled highly priced wrong 😂,False,False,False
5314,5314,swishersweets778,marleysteezy,False,False,False
5315,5315,swishersweets778,sweetea4209,False,False,False
5316,5316,swishersweets778,😍😍😍,False,False,False
5317,5317,swishersweets778,How low can stores really be charging for these thoooooooooooooooooo,False,False,False
5318,5318,swishersweets778,Expectation 3 short  15 maybe lil mo so 150 Reality more than 2 Tf,False,False,False
5319,5319,swishersweets778,Ily,False,False,False
5320,5320,swishersweets778,partihardi,False,False,False
5321,5321,swishersweets778,I can’t find these shits no where,False,False,False
5322,5322,swishersweets778,I wish they also had green sweet minis,False,False,False
5323,5323,swishersweets778,Grape minis are my shiz,False,False,False
5324,5324,swishersweets778,Do u guys make blue berry mini’s¿ swishersweets,False,False,False
5325,5325,swishersweets195,🍷🍷🍷,False,False,False
5326,5326,swishersweets195,These literally taste like death 😭 I love diamond swishers tho🤩,False,False,False
5327,5327,swishersweets195,🍷🍷🍷🖤,False,False,False
5328,5328,swishersweets195,🍷,False,False,False
5329,5329,swishersweets195,🍷😋,False,False,False
5330,5330,swishersweets195,🍷,False,False,False
5331,5331,swishersweets195,🙌🔥🔥🔥🔥🔥fire Blowing the smoke in the air who is the real playa playa,False,False,False
5332,5332,swishersweets181,I’ll smoke rn,False,False,False
5335,5335,swishersweets5,that’s awk,False,False,False
5336,5336,swishersweets5,Is that betabond,False,False,False
5337,5337,swishersweets5,I jus copped 2 swishers,False,False,False
5338,5338,swishersweets5,allylotti type beat,False,False,False
5339,5339,swishersweets5,swishersweets 💯🔥,False,False,False
5340,5340,swishersweets5,Please make your blueberry swishers again ,False,False,False
5341,5341,swishersweets5,j3moxx The Swisher Sweets team is hustling to get your favorite cigars back on store shelves We appreciate your continued support though these challenging times❤,False,False,False
5342,5342,swishersweets43,I smoke three of these a day lol 😂,False,False,False
5343,5343,swishersweets43,Is there a trick to make them stick lol,False,False,False
5344,5344,swishersweets43,yugiohcardcollector1 plenty of spit is always needed but if you’re not looking to slob the knob😂 grab some gar glue or honey to seal those blizzies up,False,False,False
5345,5345,swishersweets43,yugiohcardcollector1 you jus can’t roll homie 🗣,False,False,False
5346,5346,swishersweets43,Fav,False,False,False
5347,5347,swishersweets43,Headache,False,False,False
5348,5348,swishersweets43,Make new flavors 🙄,False,False,False
5349,5349,swishersweets43,🔥🔥🔥🔥🔥,False,False,False
5350,5350,swishersweets43,Grape all the way,False,False,False
5351,5351,swishersweets43,Make a new white grape they all smell like baby wipes,False,False,False
5352,5352,swishersweets43,My favorite 💕,False,False,False
5353,5353,swishersweets43,Green Sweets is my favorite Swisher,False,False,False
5354,5354,swishersweets43,As if you can buy swishers anywhere these days,False,False,False
5355,5355,swishersweets43,Yea too bad you guys slacking on sending more to hawaii swishersweets,False,False,False
5356,5356,swishersweets43,spiritofgh0st824 The COVID19 pandemic has required some temporary adjustments to our production schedule Please be patient as we work to safely return to a normal production schedule If some of our blends are unavailable rest assured we’re doing everything we can to address the situation and get back on store shelves Thank you for your continued support through these challenging times 😎,False,False,False
5357,5357,swishersweets43,spiritofgh0st824 Some Swisher Sweets products are being delayed due to the COVID19 pandemic We’re hustling behind the scenes to safely return to a normal distribution schedule As always our customers are our number one priority Thank you for your patience😎,False,False,False
5359,5359,swishersweets803,I need me a swisher shirt 👀,False,False,False
5360,5360,swishersweets803,Bob fell offffffffff,False,False,False
5361,5361,swishersweets803,jazzsempai fell off the flat earth lol,False,False,False
5362,5362,swishersweets803,Put me on that 👍🏾💙👍🏾,False,False,False
5363,5363,swishersweets803,Can’t wait for the video to drop 🤩🤩🤩🤩💯💯,False,False,False
5364,5364,swishersweets630,The one that has the least pesticides in it,False,False,False
5365,5365,swishersweets630,The only swishers people should smoke is regulars and diamonds others with the flavor its all bad,False,False,False
5366,5366,swishersweets630,RAW,False,False,False
5367,5367,swishersweets630,BACKWOODS 😭,False,False,False
5368,5368,swishersweets630,Lol damn I came cuz of Gucci Now I’m seein y’all got bigger problems,False,False,False
5369,5369,swishersweets630,Diamonds,False,False,False
5370,5370,swishersweets630,Diamond  Green,False,False,False
5371,5371,swishersweets630,Tropical fusion,False,False,False
5372,5372,swishersweets630,Banana Smash🍌🍌 swishersweets,False,False,False
5373,5373,swishersweets630,Diamonds,False,False,False
5374,5374,swishersweets630,⭐️⭐️⭐️⭐️⭐️,False,False,False
5375,5375,swishersweets630,Banana smash legit,False,False,False
5376,5376,swishersweets630,Pesticide fail ,False,False,False
5377,5377,swishersweets630,Where is the report of pesticides I cannot find anyone reporting that,False,False,False
5378,5378,swishersweets630,glassyboi so he took one item and tested it after it could have been contaminated That’s not really a good sample size,False,False,False
5379,5379,swishersweets630,glassyboi I would just want to see multiple flavor packs from a bunch of different shops tested to get a better sample For all we know that one pack could’ve been contaminated after it was sold by swisher To rule that out you get multiple sources,False,False,False
5380,5380,swishersweets630,🍌 banana smash 😜,False,False,False
5381,5381,swishersweets630,blk,False,False,False
5382,5382,swishersweets630,Smoke a backwood not a fucking swisher Jesus Christ,False,False,False
5383,5383,swishersweets630,👍 👍 👍,False,False,False
5384,5384,swishersweets630,Swerve,False,False,False
5385,5385,swishersweets630,itssmo0ky ceoteamhoodfellaz read them comments,False,False,False
5386,5386,swishersweets630,Yo swishersweets  can we work ,False,False,False
5387,5387,swishersweets630,Purple grape 🔥🔥,False,False,False
5388,5388,swishersweets630,Artic ice,False,False,False
5389,5389,swishersweets156,Is my Last Post Fire 🤔,False,False,False
5390,5390,swishersweets156,evilandheavenly sadly no,False,False,False
5391,5391,swishersweets156,dis y i support yall 💯,False,False,False
5392,5392,swishersweets156,💯❤️🤟🏽,False,False,False
5393,5393,swishersweets156,It’s a fight that can An will be won ✊🏿✊🏾✊🏽✊🏼,False,False,False
5394,5394,swishersweets156,💯 Glad you guys spoke up,False,False,False
5395,5395,swishersweets156,💯💯💯💯💯,False,False,False
5396,5396,swishersweets156,Much love ❤️,False,False,False
5397,5397,swishersweets156,😍👍🏽💯,False,False,False
5398,5398,swishersweets156,🙏🏾🖤✊🏾 ty,False,False,False
5399,5399,swishersweets156,💯🙏🏽 wise words from a company that cares gracias swishersweets,False,False,False
5400,5400,swishersweets156,Thank you Mr Miller for you eyes ears heart and understanding  Big ups to Swisher Sweets Go Gatots Go Dolphins,False,False,False
5401,5401,swishersweets156,Love you 🤍,False,False,False
5402,5402,swishersweets156,💯,False,False,False
5403,5403,swishersweets156,✊🏽,False,False,False
5404,5404,swishersweets156,Thank you swishersweets and Mr Miller This is awesome🖤,False,False,False
5405,5405,swishersweets156,✊🏾,False,False,False
5406,5406,swishersweets156,✊🏽🔥,False,False,False
5407,5407,swishersweets156,Respect 🙏🏼🙏🏼,False,False,False
5408,5408,swishersweets156,We love you bae,False,False,False
5409,5409,swishersweets156,We need some diamonds down here in Houston PLEASE HELP no store in HOUSTON have them😢🤬🤯🥵😡😤,False,False,False
5410,5410,swishersweets156,robinstbossman Thank you for being a Swisher consumer we can take down your information and try to locate Diamonds in your area can you provide me with your zip code,False,False,False
5411,5411,swishersweets156,swishersweets 7702177009770197704577003770047705177054 💪🏿,False,False,False
5412,5412,swishersweets156,robinstbossman  SUNMARTt6333 Martin Luther King Blvd  Houston  HARRIStTX 77021 tFRIENDLY STOREt7026 Scott St  Houston  HARRIS  TXt77021  AM MINI MAR  6830 Cullen BlvdtHoustontHARRIStTX 77021  LOVES TRAVEL STOP  210 Patton SttHoustontHARRIStTXt77009 CORNER FOOD MART  4634 Irvington BlvdtHoustontHARRIStTX 77009  GRAY STOP  SHOP 702 W Gray SttHoustontHARRIStTXt77019  TIMEWISE  1002 Montrose BlvdtHoustontHARRIStTXt77019  PIKS FOOD STOREt13602 Hiram Clarke Rd  HoustontHARRIStTXt77045 HANDY SPOTt13717 S Post Oak RdtHoustontHARRIStTXt77045 Here are a few stores in your area based on the zip codes you provided that carry our Swisher Sweets Diamonds Hope this is helpful,False,False,False
5413,5413,swishersweets156,Release 504 Goodies back to our city,False,False,False
5414,5414,swishersweets156,im under 21 beat me up,False,False,False
5415,5415,swishersweets156,💯,False,False,False
5416,5416,swishersweets142,Hi swisher,False,False,False
5417,5417,swishersweets142,backwoodscigars are better🤧,False,False,False
5418,5418,swishersweets142,roselandthekid  maybe I will check them out Swisher Wood tips have been bad for a while now to change,False,False,False
5419,5419,swishersweets624,Meeeee,False,False,False
5420,5420,swishersweets624,I for sure am,False,False,False
5421,5421,swishersweets624,tropical fusion is almost the worst flavor😂,False,False,False
5422,5422,swishersweets624,No one them hoes nasty asf white grape better,False,False,False
5423,5423,swishersweets624,xoshaunag fr,False,False,False
5424,5424,swishersweets624,xoshaunag white grape is the literal death of me,False,False,False
5425,5425,swishersweets624,✋🏼,False,False,False
5426,5426,swishersweets624,I’m tearing into a White Owl Tropical Twist👍🏻😤👍🏻,False,False,False
5427,5427,swishersweets624,Trash,False,False,False
5428,5428,swishersweets624,bruh no one smokes sweets we smoke da weed,False,False,False
5429,5429,swishersweets624,🙌,False,False,False
5430,5430,swishersweets624,Best wraps hands down,False,False,False
5431,5431,swishersweets624,Give my music a listen Link in the bio also check the recent video as well you all who see this ✊🏾 leave me feedback on improvement or anything you can come up with 👌,False,False,False
5432,5432,swishersweets624,Tropical fusion first swisher I ever rolled up with,False,False,False
5433,5433,swishersweets624,Tropical fusion is the best flavor,False,False,False
5434,5434,swishersweets624,swishersweets my all time fav 👌😍💯,False,False,False
5435,5435,swishersweets624,swishersweets 🔥🔥🔥 you already know,False,False,False
5436,5436,swishersweets624,Make A Natural Leaf Plss 😍😍,False,False,False
5437,5437,swishersweets624,Only good flavor Diamonds is where it at,False,False,False
5438,5438,swishersweets624,Eww,False,False,False
5439,5439,swishersweets624,These nasty to me I would rather smoke the classics,False,False,False
5440,5440,swishersweets624,Tropical Ice is 🐐 💯,False,False,False
5441,5441,swishersweets624,Yall should bring these non slow burns back g the classics suck the old swishers were better 💯🙏,False,False,False
5442,5442,swishersweets94,Lemme get a sponsor,False,False,False
5443,5443,swishersweets94,reaperthekreeper Thank you for your interest in the Artist Project please contact infoartistprojectcom with social media handles and a detailed overview of your partnership request,False,False,False
5444,5444,swishersweets94,I had on the t shirt  💪🏽💜,False,False,False
5446,5446,swishersweets618,Gucci ,False,False,False
5447,5447,swishersweets618,leuphon senti quando chiede dei sui swish prefe,False,False,False
5448,5448,swishersweets618,When will the designer grant winner be announced,False,False,False
5449,5449,swishersweets618,💥 😏,False,False,False
5450,5450,swishersweets618,GUCCI,False,False,False
5451,5451,swishersweets618,Dats a real nigga laflare1017,False,False,False
5452,5452,swishersweets618,Gucci a real nigga 💯🤷🏾u200d♂️👌🏾,False,False,False
5453,5453,swishersweets618,pimpkrissy,False,False,False
5454,5454,swishersweets618,scoobman12 champstamp this man said selling dope😂😂😂,False,False,False
5455,5455,swishersweets618,jaredfrench21 😂😂😂😂,False,False,False
5456,5456,swishersweets618,champstamp scoobman12 idk if that or getting off probation made me laugh harder😂 this mans a true 🐐,False,False,False
5457,5457,swishersweets618,🙌🏾🙌🏾🤞🏾💪🏾goat laflare1017 ✈️,False,False,False
5458,5458,swishersweets618,iamdannymane jaredice yungtank93,False,False,False
5459,5459,swishersweets618,iamdannymane jaredice yungtank93,False,False,False
5460,5460,swishersweets618,🔥 Love this guy Just a good person laflare1017,False,False,False
5461,5461,swishersweets618,Where do I sign up to get a job y’all need more flavors,False,False,False
5462,5462,swishersweets618,chrisgiano21,False,False,False
5463,5463,swishersweets618,My nigga watch full metal alchemists,False,False,False
5464,5464,swishersweets397,Nobody actually smokes swisher cigars,False,False,False
5465,5465,swishersweets397,🌊🌊🌊,False,False,False
5466,5466,swishersweets397,What if you stuff it with something else ,False,False,False
5467,5467,swishersweets397,Who Else High AF Right Now  🔥⛽️🚀,False,False,False
5468,5468,swishersweets397,Who Else High AF Right Now  🔥⛽️🚀,False,False,False
5469,5469,swishersweets397,THATS MY TWIN deanaruizz,False,False,False
5470,5470,swishersweets397,itsdannyruiz YA YEEET 💖💖,False,False,False
5471,5471,swishersweets397,Thanks again swisher,False,False,False
5472,5472,swishersweets397,deanaruizz 💕,False,False,False
5473,5473,swishersweets397,only use the papers anyway💯,False,False,False
5474,5474,swishersweets397,Don’t mind wtf is the weed at,False,False,False
5475,5475,swishersweets397,Don’t mind wtf is the weed at,False,False,False
5476,5476,swishersweets397,Spreading awareness for my rare autoimmune disease Behçet’s disease has been very difficult  a true struggle to live with spreading awareness  hoping to come across someone who has the same rare disease or similar to connect with link in BIO 🙏🏼🦋,False,False,False
5477,5477,swishersweets397,Cigarthwy,False,False,False
5478,5478,swishersweets397,Roll one smoke one when you live like this you supposed to party🤙🏾🗣🗣,False,False,False
5479,5479,swishersweets383,Smoke weed everyday 💚,False,False,False
5480,5480,swishersweets383,Yea but you know damn well I be taking out that nasty stuff inside and be putting in that green,False,False,False
5481,5481,swishersweets383,I smoke every day all day,False,False,False
5482,5482,swishersweets383,melcepeda  te pareces 🙊,False,False,False
5483,5483,swishersweets383,Sponsor me,False,False,False
5484,5484,swishersweets383,httpswwwgofundmecomFUNDURLutmmediumcopylinkutmsourcecustomerutmcampaignpnacpsharesheetrcid64c1255a09c141f7843d7b5dc77ebb75,False,False,False
5485,5485,swishersweets383,hdegarmo1990 no,False,False,False
5486,5486,swishersweets383,Yal kno damn well nobody smoke swishers like that 😂,False,False,False
5487,5487,swishersweets383,richyflexbeenthuggin I know this old head who smokes nothing but swishers whole 💯🔥,False,False,False
5488,5488,swishersweets383,steezymcsteezer  tell him put some loud n it,False,False,False
5489,5489,swishersweets383,You don’t say,False,False,False
5490,5490,swishersweets383,Fuck yeah We all gone die anyway,False,False,False
5491,5491,swishersweets383,😂😂😂😂😂😂😂😂 n0tjustin,False,False,False
5492,5492,swishersweets383,nsalmighty 😂😂😂😂😂ong,False,False,False
5493,5493,swishersweets383,Swisher Blunts Only 🔥🌲💨💨💨,False,False,False
5494,5494,swishersweets383,❤️,False,False,False
5495,5495,swishersweets383,who actually smokes swisher does swisher know they make products that are not actually used for there intended purposes,False,False,False
5496,5496,swishersweets383,krjackson1414 they’re well aware I have a few friends who smoke straight cigarillos,False,False,False
5497,5497,swishersweets383,🙏🙏🙏,False,False,False
5498,5498,swishersweets383,meganmorriis SQUAD GOALS lmao,False,False,False
5499,5499,swishersweets383,Or just get THC oil like instead of smoking nasty swishers lmao,False,False,False
5500,5500,swishersweets383,Still no fucks given tho😎😎😎🔥🔥🔥,False,False,False
5501,5501,swishersweets354,swishersweets i need some posters for my man cave🔥💨,False,False,False
5502,5502,swishersweets354,Shiiii i be putting sum gass in my sweets cancer free,False,False,False
5503,5503,swishersweets432,Gotta be 21 to buy  coming up soon,False,False,False
5504,5504,swishersweets432,Y’all need to actually make a white package swisher sweet and make it coconut flavor boiiiiii,False,False,False
5505,5505,swishersweets432,staffordv because its BLUEBErry coconut,False,False,False
5506,5506,swishersweets432,verydicey the blueberry aspect of it was the only way I could finish it,False,False,False
5507,5507,swishersweets432,staffordv  oh well we like coconut 🥥,False,False,False
5508,5508,swishersweets432,marisariana,False,False,False
5509,5509,swishersweets432,stickyyyy😍😍,False,False,False
5510,5510,swishersweets432,Wild rush and 💎 the shit got a whole wall of swishers lol,False,False,False
5511,5511,swishersweets432,Happy Fourth of July,False,False,False
5512,5512,swishersweets432,strictly Blueberry an some Gas lol,False,False,False
5513,5513,swishersweets432,Hell nah Nasty ahh blueberry mane,False,False,False
5514,5514,swishersweets432,💙,False,False,False
5515,5515,swishersweets432,If y’all wanna b relevant again swishersweets  keep the same price and come out with a leaf like backwoods but a 2 pack for 99cent stop selling that processed paper shit it’s not natural,False,False,False
5516,5516,swishersweets432,specialfeeture swisher outlaws,False,False,False
5517,5517,swishersweets432,Bring the perfectos back,False,False,False
5518,5518,swishersweets432,Red swisher sweet 🔥,False,False,False
5519,5519,swishersweets432,Original on the left all day 🌬💨💨 swishersweets,False,False,False
5520,5520,swishersweets432,How can we place order,False,False,False
5521,5521,swishersweets432,Badass shot 🔥,False,False,False
5522,5522,swishersweets432,😍,False,False,False
5523,5523,swishersweets426,Lawd jesus,False,False,False
5524,5524,swishersweets426,monteh21 globoydon,False,False,False
5525,5525,swishersweets426,stat3ofnat3  wooooaaah,False,False,False
5526,5526,swishersweets426,abeltodoanything,False,False,False
5527,5527,swishersweets426,battssmith,False,False,False
5528,5528,swishersweets426,tina408 this 🤤🤤💨💨,False,False,False
5529,5529,swishersweets426,msvml87 omg💋💨💨,False,False,False
5530,5530,swishersweets426,Passionfruit 👀 champagnepapi,False,False,False
5531,5531,swishersweets426,wiseguyssmokeshop,False,False,False
5532,5532,swishersweets426,salstobacco,False,False,False
5533,5533,swishersweets426,colemanxl,False,False,False
5534,5534,swishersweets426,bruceniyo after I quit This some bs 😭😭😭😂,False,False,False
5535,5535,swishersweets426,This would be an amazing body spray I’m telling y’all  y’all should do that,False,False,False
5536,5536,swishersweets426,Send em to Victoria Tx lol,False,False,False
5537,5537,swishersweets426,breeezzzy,False,False,False
5538,5538,swishersweets426,a1fonso 👀👀👀,False,False,False
5539,5539,swishersweets426,marquisetx,False,False,False
5540,5540,swishersweets426,Haven’t seen these anywhere either😩,False,False,False
5541,5541,swishersweets426,Send these to Florida,False,False,False
5542,5542,swishersweets426,Where can I buy this new flavor,False,False,False
5543,5543,swishersweets426,sextasyaruba,False,False,False
5544,5544,swishersweets426,yo where do you get these,False,False,False
5545,5545,swishersweets426,When do these get taken off the shelf,False,False,False
5546,5546,swishersweets426,Look at my story,False,False,False
5547,5547,swishersweets426,My god how can I order this ones Most have them,False,False,False
5549,5549,swishersweets368,✋✋✋✋,False,False,False
5550,5550,swishersweets368,strivingforgreatness white grape fan cause you🤦🏾u200d♂️🤷🏾u200d♂️,False,False,False
5551,5551,swishersweets368,Grape is by far the worst favor that came out Too strong Over powers everything,False,False,False
5552,5552,swishersweets368,🤙🏼,False,False,False
5553,5553,swishersweets368,👐🏾,False,False,False
5554,5554,swishersweets368,White owls are better tho,False,False,False
5555,5555,swishersweets368,🖐,False,False,False
5556,5556,swishersweets368,✋,False,False,False
5557,5557,swishersweets368,✋,False,False,False
5558,5558,swishersweets368,Diamond swishers the best for blunts no cap,False,False,False
5559,5559,swishersweets368,✋🏻,False,False,False
5560,5560,swishersweets368,They taste fire,False,False,False
5561,5561,swishersweets368,🤲,False,False,False
5562,5562,swishersweets368,❤️,False,False,False
5563,5563,swishersweets368,✋🏼✋🏼✋🏼✋🏼✋🏼🔥,False,False,False
5564,5564,swishersweets368,🙌🔥🔥,False,False,False
5565,5565,swishersweets368,🙌👏,False,False,False
5566,5566,swishersweets368,Oh I’ve done more than mess with it,False,False,False
5567,5567,swishersweets368,Post artic ice,False,False,False
5568,5568,swishersweets368,✋🏿,False,False,False
5569,5569,swishersweets368,White owl been doing it since reggie days,False,False,False
5570,5570,swishersweets368,✋,False,False,False
5571,5571,swishersweets368,❤️Love the white grape 🔥,False,False,False
5572,5572,swishersweets368,The best 🔥🔥🔥🔥🔥,False,False,False
5573,5573,swishersweets369,Where do we get them tho,False,False,False
5574,5574,swishersweets369,benjichasin18 store lol,False,False,False
5575,5575,swishersweets369,Do they split is what were askin,False,False,False
5576,5576,swishersweets369,davidthegoblin he cappin people like to ride trends and don’t even know backwoods been out forever no they charge these ducks more because they are popular They are actually better than woods With woods you never know if you going to get  bad one stale and big ass stems swishersweets leafs doesn’t have those thick ass stems and every pack bought all three have been fresh Try it you have nothing to lose Either pay 150 for one backwood and risk the change of it being bad or pay 149  for the swisher leafs and get three in a pack,False,False,False
5577,5577,swishersweets369,davidthegoblin he cappin people like to ride trends and don’t even know backwoods been out forever no they charge these ducks more because they are popular They are actually better than woods With woods you never know if you going to get  bad one stale and big ass stems swishersweets leafs doesn’t have those thick ass stems and every pack bought all three have been fresh Try it you have nothing to lose Either pay 150 for one backwood and risk the change of it being bad or pay 149  for the swisher leafs and get three in a pack,False,False,False
5578,5578,swishersweets369,We need them,False,False,False
5579,5579,swishersweets369,Mayne we dont use no damn tabaco😭😭,False,False,False
5580,5580,swishersweets369,Repost my content Got some sweet pictures for you,False,False,False
5581,5581,swishersweets369,PLEASE DM US 🔥🔥🔥🔥,False,False,False
5582,5582,swishersweets369,hayleeet  need to try some of these ones,False,False,False
5583,5583,swishersweets369,luukbastiaansen2 you wanna smoke a leaf,False,False,False
5584,5584,swishersweets369,hayleeet yea,False,False,False
5585,5585,swishersweets369,Excellent work,False,False,False
5586,5586,swishersweets369,I can’t find them,False,False,False
5587,5587,swishersweets369,🔥🔥🔥❤️❤️❤️💯💯💯,False,False,False
5588,5588,swishersweets369,swishersweets Is a merchant allowed to charge more than the retail price that you guys have printed on your packaging,False,False,False
5589,5589,swishersweets369,How are they tho They like woodz I only smoke woodz but might try these,False,False,False
5590,5590,swishersweets369,STICKY SWEETS,False,False,False
5591,5591,swishersweets427,SEND ME SOME RELLOS,False,False,False
5592,5592,swishersweets427,Damn she could have put some weed in it,False,False,False
5593,5593,swishersweets427,theartofjuggin Facts,False,False,False
5594,5594,swishersweets427,Lol she really smoking the wrap,False,False,False
5595,5595,swishersweets427,elijah262krew LMAOO,False,False,False
5596,5596,swishersweets427,🔥🔥🔥🔥,False,False,False
5597,5597,swishersweets427,Sssssss💯,False,False,False
5598,5598,swishersweets427,Send me some rellos I’ve bought problem over 10000 rellos fr fr,False,False,False
5599,5599,swishersweets427,Only smoke swisher nothing else🤙,False,False,False
5600,5600,swishersweets427,I want to beeee,False,False,False
5601,5601,swishersweets427,😍😍,False,False,False
5602,5602,swishersweets427,These are gasss🔥,False,False,False
5603,5603,swishersweets427,🎬🎬🎬,False,False,False
5604,5604,swishersweets427,Hell ya,False,False,False
5605,5605,swishersweets427,tybkyleee we roll them up w og,False,False,False
5606,5606,swishersweets427,nolimitxavierrrrrr 💯no cap🧢,False,False,False
5607,5607,swishersweets427,blackdragont I apologize🙏 my phone did an autocorrect forgive me southsidedouggie  sent me here,False,False,False
5608,5608,swishersweets427,southernbellefrmhell sorry my phone did that my apologies for the mix up🙏,False,False,False
5609,5609,swishersweets427,blackdragont 💪🏾🔥🤩🚀,False,False,False
5610,5610,swishersweets341,What’s so special about it,False,False,False
5611,5611,swishersweets341,🔥🔥🔥,False,False,False
5612,5612,swishersweets341,Silversdiamonds and regular sweets are all the same Theres no difference,False,False,False
5613,5613,swishersweets341,swisherdad I like the cinnamon and Tequila flavored ones,False,False,False
5614,5614,swishersweets341,nate5839 what state you in Ive never heard of them💨😢,False,False,False
5615,5615,swishersweets341,swisherdad am in Wa state,False,False,False
5616,5616,swishersweets341,Bring back dulce de leche,False,False,False
5617,5617,swishersweets341,playaprophecys hope they bring back to the tequila ones and they had cinnamon flavored,False,False,False
5618,5618,swishersweets341,nate5839 dam i didnt know they had those but hope they do 🔥🙌,False,False,False
5619,5619,swishersweets341,playaprophecys ive been smoking them for a long time,False,False,False
5620,5620,swishersweets341,These must be new bruv,False,False,False
5621,5621,swishersweets341,They been on the es,False,False,False
5622,5622,swishersweets341,Stickies 💯,False,False,False
5623,5623,swishersweets341,If it taste anything like the diamond flavor 🚮,False,False,False
5624,5624,swishersweets341,N bring back Calypso Creme 😍😍😍,False,False,False
5625,5625,swishersweets341,gabriellastonee try sweet cream,False,False,False
5626,5626,swishersweets341,Dulce De Leche should have been brought back instead of a 2nd gen diamond swish slapped with the name SILVER 💯,False,False,False
5627,5627,swishersweets341,💪,False,False,False
5628,5628,swishersweets341,Bring back the tequila and cinnamon flavored,False,False,False
5629,5629,swishersweets341,shotbynoah what do u mean,False,False,False
5630,5630,swishersweets341,nate5839 tequila is my favorite of all time,False,False,False
5631,5631,swishersweets341,💰,False,False,False
5632,5632,swishersweets341,💯💯💯,False,False,False
5633,5633,swishersweets341,fazeoner swishersweets,False,False,False
5634,5634,swishersweets341,Bring back Tequila Swishers please,False,False,False
5635,5635,swishersweets341,Even in nonsmokers like wtf why say that,False,False,False
5636,5636,swishersweets341,These also unflavored,False,False,False
5637,5637,swishersweets341,gabrialleamaris,False,False,False
5638,5638,swishersweets341,Y’all should just sell them empty lol,False,False,False
5639,5639,swishersweets341,clearly diamond,False,False,False
5640,5640,swishersweets355,Is my Song Fire 🤔,False,False,False
5641,5641,swishersweets355,🔥🔥🔥🔥🔥,False,False,False
5642,5642,swishersweets355,💪🏽💪🏽🤙🏽,False,False,False
5643,5643,swishersweets355,Cause it tastes old as dirt🤮🤮🤮🤮,False,False,False
5644,5644,swishersweets355,🤣🤣🤣 happythanksgiving swishersweets  or personally happyswishergiving🎲,False,False,False
5645,5645,swishersweets355,Nobody smokes your cigars They just dump out the trash and load up the chronic,False,False,False
5646,5646,swishersweets355,herollsblunts that ganja,False,False,False
5647,5647,swishersweets355,herollsblunts They know,False,False,False
5648,5648,swishersweets355,Yo I just grabbed then ones in his pocket last night lmaoo,False,False,False
5649,5649,swishersweets355,😂😂 at the caption LOL,False,False,False
5650,5650,swishersweets433,shaqtinafool look like he be hitting them swishas his damn self🤣🤣🤣,False,False,False
5651,5651,swishersweets433,gonzalozk,False,False,False
5652,5652,swishersweets433,thebigjeff khe berga,False,False,False
5653,5653,swishersweets433,We still gonna buy white owls,False,False,False
5654,5654,swishersweets433,thatboybeeayy 🤢,False,False,False
5655,5655,swishersweets433,🔥🔥🔥,False,False,False
5656,5656,swishersweets433,Not one moment of this had anything to do with swishers,False,False,False
5657,5657,swishersweets433,🔥🔥🔥,False,False,False
5658,5658,swishersweets433,Love it 🙌🏾,False,False,False
5659,5659,swishersweets433,shaq lol swisherweet® 🍿,False,False,False
5660,5660,swishersweets433,Na Fuxk that that’s shack under a difrent name 💀,False,False,False
5661,5661,swishersweets433,🎉😎,False,False,False
5662,5662,swishersweets433,Where the ads at for them new Swisher Leafs That Honey flavor so dang good shawty we need the WHOLE world to know bout em,False,False,False
5663,5663,swishersweets433,Seen Dj Diesel throw it down twice now 🤘,False,False,False
5664,5664,swishersweets433,and lets do it ,False,False,False
5665,5665,swishersweets433,Ok a man of many professions 🙌,False,False,False
5666,5666,swishersweets433,Justina is a QUEEN period ‼️‼️😍😍😍,False,False,False
5667,5667,swishersweets433,This is amazing,False,False,False
5668,5668,swishersweets433,😁😆😁😂🤣😂🥳🥳🤩😜💙💙💙☮️,False,False,False
